"Category","Year","Subject","PaperType","Filename","FilePath","DownloadURL","PageURL","Status","FileSize","Extension"
"SQP","2024-25","Lepcha","Marking Scheme","cbse-2024-25-Lepcha-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Lepcha\cbse-2024-25-Lepcha-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Lepcha-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","786806",".pdf"
"SQP","2024-25","Lepcha","Sample Question Paper","cbse-2024-25-Lepcha-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Lepcha\cbse-2024-25-Lepcha-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Lepcha-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","2555869",".pdf"
"SQP","2024-25","Limboo","Marking Scheme","cbse-2024-25-Limboo-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Limboo\cbse-2024-25-Limboo-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Limboo-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","872853",".pdf"
"SQP","2024-25","Limboo","Sample Question Paper","cbse-2024-25-Limboo-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Limboo\cbse-2024-25-Limboo-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Limboo-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","843617",".pdf"
"SQP","2024-25","Malayalam","Marking Scheme","cbse-2024-25-Malayalam-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Malayalam\cbse-2024-25-Malayalam-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Malayalam-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","69997",".pdf"
"SQP","2024-25","Malayalam","Sample Question Paper","cbse-2024-25-Malayalam-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Malayalam\cbse-2024-25-Malayalam-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Malayalam-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","67451",".pdf"
"SQP","2024-25","Manipuri","Marking Scheme","cbse-2024-25-Manipuri-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Manipuri\cbse-2024-25-Manipuri-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Manipuri-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","369196",".pdf"
"SQP","2024-25","Manipuri","Sample Question Paper","cbse-2024-25-Manipuri-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Manipuri\cbse-2024-25-Manipuri-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Manipuri-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","556661",".pdf"
"SQP","2024-25","Marathi","Marking Scheme","cbse-2024-25-Marathi-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Marathi\cbse-2024-25-Marathi-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Marathi-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","258536",".pdf"
"SQP","2024-25","Marathi","Sample Question Paper","cbse-2024-25-Marathi-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Marathi\cbse-2024-25-Marathi-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Marathi-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","264293",".pdf"
"SQP","2024-25","Maths Basic","Marking Scheme","cbse-2024-25-Maths-Basic-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Maths-Basic\cbse-2024-25-Maths-Basic-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Maths-Basic-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","245270",".pdf"
"SQP","2024-25","Maths Basic","Sample Question Paper","cbse-2024-25-Maths-Basic-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Maths-Basic\cbse-2024-25-Maths-Basic-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Maths-Basic-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","384118",".pdf"
"SQP","2024-25","Maths Basic VI","Marking Scheme","cbse-2024-25-Maths-Basic-VI-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Maths-Basic-VI\cbse-2024-25-Maths-Basic-VI-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Maths-Basic-VI-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","250337",".pdf"
"SQP","2024-25","Maths Basic VI","Sample Question Paper","cbse-2024-25-Maths-Basic-VI-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Maths-Basic-VI\cbse-2024-25-Maths-Basic-VI-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Maths-Basic-VI-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","263061",".pdf"
"SQP","2024-25","Maths Standard","Marking Scheme","cbse-2024-25-Maths-Standard-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Maths-Standard\cbse-2024-25-Maths-Standard-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Maths-Standard-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","674489",".pdf"
"SQP","2024-25","Maths Standard","Sample Question Paper","cbse-2024-25-Maths-Standard-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Maths-Standard\cbse-2024-25-Maths-Standard-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Maths-Standard-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","691843",".pdf"
"SQP","2024-25","Maths Standard VI","Marking Scheme","cbse-2024-25-Maths-Standard-VI-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Maths-Standard-VI\cbse-2024-25-Maths-Standard-VI-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Maths-Standard-VI-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","676657",".pdf"
"SQP","2024-25","Maths Standard VI","Sample Question Paper","cbse-2024-25-Maths-Standard-VI-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Maths-Standard-VI\cbse-2024-25-Maths-Standard-VI-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Maths-Standard-VI-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","636975",".pdf"
"SQP","2024-25","Mizo","Marking Scheme","cbse-2024-25-Mizo-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Mizo\cbse-2024-25-Mizo-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Mizo-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","146537",".pdf"
"SQP","2024-25","Mizo","Sample Question Paper","cbse-2024-25-Mizo-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Mizo\cbse-2024-25-Mizo-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Mizo-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","369246",".pdf"
"SQP","2024-25","NCC","Marking Scheme","cbse-2024-25-NCC-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\NCC\cbse-2024-25-NCC-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-NCC-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","210805",".pdf"
"SQP","2024-25","NCC","Sample Question Paper","cbse-2024-25-NCC-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\NCC\cbse-2024-25-NCC-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-NCC-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","251994",".pdf"
"SQP","2024-25","Nepali","Marking Scheme","cbse-2024-25-Nepali-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Nepali\cbse-2024-25-Nepali-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Nepali-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","1036205",".pdf"
"SQP","2024-25","Nepali","Sample Question Paper","cbse-2024-25-Nepali-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Nepali\cbse-2024-25-Nepali-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Nepali-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","835382",".pdf"
"SQP","2024-25","Odia","Marking Scheme","cbse-2024-25-Odia-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Odia\cbse-2024-25-Odia-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Odia-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","632530",".pdf"
"SQP","2024-25","Odia","Sample Question Paper","cbse-2024-25-Odia-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Odia\cbse-2024-25-Odia-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Odia-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","99620",".pdf"
"SQP","2024-25","Painting","Marking Scheme","cbse-2024-25-Painting-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Painting\cbse-2024-25-Painting-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Painting-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","549942",".pdf"
"SQP","2024-25","Painting","Sample Question Paper","cbse-2024-25-Painting-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Painting\cbse-2024-25-Painting-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Painting-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","397354",".pdf"
"SQP","2024-25","Persian","Marking Scheme","cbse-2024-25-Persian-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Persian\cbse-2024-25-Persian-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Persian-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","143962",".pdf"
"SQP","2024-25","Persian","Sample Question Paper","cbse-2024-25-Persian-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Persian\cbse-2024-25-Persian-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Persian-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","147490",".pdf"
"SQP","2024-25","Punjabi","Marking Scheme","cbse-2024-25-Punjabi-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Punjabi\cbse-2024-25-Punjabi-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Punjabi-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","791313",".pdf"
"SQP","2024-25","Punjabi","Sample Question Paper","cbse-2024-25-Punjabi-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Punjabi\cbse-2024-25-Punjabi-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Punjabi-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","933037",".pdf"
"SQP","2024-25","Rai","Marking Scheme","cbse-2024-25-Rai-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Rai\cbse-2024-25-Rai-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Rai-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","417339",".pdf"
"SQP","2024-25","Rai","Sample Question Paper","cbse-2024-25-Rai-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Rai\cbse-2024-25-Rai-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Rai-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","540645",".pdf"
"SQP","2024-25","Russian","Marking Scheme","cbse-2024-25-Russian-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Russian\cbse-2024-25-Russian-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Russian-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","230851",".pdf"
"SQP","2024-25","Russian","Sample Question Paper","cbse-2024-25-Russian-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Russian\cbse-2024-25-Russian-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Russian-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","239853",".pdf"
"SQP","2024-25","Sanskrit","Marking Scheme","cbse-2024-25-Sanskrit-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Sanskrit\cbse-2024-25-Sanskrit-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Sanskrit-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","167476",".pdf"
"SQP","2024-25","Sanskrit","Sample Question Paper","cbse-2024-25-Sanskrit-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Sanskrit\cbse-2024-25-Sanskrit-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Sanskrit-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","599103",".pdf"
"SQP","2024-25","Science","Marking Scheme","cbse-2024-25-Science-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Science\cbse-2024-25-Science-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Science-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","625541",".pdf"
"SQP","2024-25","Science","Sample Question Paper","cbse-2024-25-Science-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Science\cbse-2024-25-Science-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Science-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","918043",".pdf"
"SQP","2024-25","Sherpa","Marking Scheme","cbse-2024-25-Sherpa-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Sherpa\cbse-2024-25-Sherpa-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Sherpa-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","258092",".pdf"
"SQP","2024-25","Sherpa","Sample Question Paper","cbse-2024-25-Sherpa-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Sherpa\cbse-2024-25-Sherpa-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Sherpa-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","661006",".pdf"
"SQP","2024-25","Sindhi","Marking Scheme","cbse-2024-25-Sindhi-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Sindhi\cbse-2024-25-Sindhi-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Sindhi-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","453827",".pdf"
"SQP","2024-25","Sindhi","Sample Question Paper","cbse-2024-25-Sindhi-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Sindhi\cbse-2024-25-Sindhi-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Sindhi-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","717734",".pdf"
"SQP","2024-25","SocialScience","Marking Scheme","cbse-2024-25-SocialScience-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\SocialScience\cbse-2024-25-SocialScience-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-SocialScience-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","551912",".pdf"
"SQP","2024-25","SocialScience","Sample Question Paper","cbse-2024-25-SocialScience-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\SocialScience\cbse-2024-25-SocialScience-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-SocialScience-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","595578",".pdf"
"SQP","2024-25","Spanish","Marking Scheme","cbse-2024-25-Spanish-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Spanish\cbse-2024-25-Spanish-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Spanish-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","230478",".pdf"
"SQP","2024-25","Spanish","Sample Question Paper","cbse-2024-25-Spanish-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Spanish\cbse-2024-25-Spanish-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Spanish-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","402692",".pdf"
"SQP","2024-25","Tamang","Marking Scheme","cbse-2024-25-Tamang-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Tamang\cbse-2024-25-Tamang-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Tamang-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","634449",".pdf"
"SQP","2024-25","Tamang","Sample Question Paper","cbse-2024-25-Tamang-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Tamang\cbse-2024-25-Tamang-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Tamang-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","743097",".pdf"
"SQP","2024-25","Tamil","Marking Scheme","cbse-2024-25-Tamil-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Tamil\cbse-2024-25-Tamil-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Tamil-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","434369",".pdf"
"SQP","2024-25","Tamil","Sample Question Paper","cbse-2024-25-Tamil-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Tamil\cbse-2024-25-Tamil-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Tamil-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","368361",".pdf"
"SQP","2024-25","Tangkhul","Marking Scheme","cbse-2024-25-Tangkhul-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Tangkhul\cbse-2024-25-Tangkhul-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Tangkhul-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","368830",".pdf"
"SQP","2024-25","Tangkhul","Sample Question Paper","cbse-2024-25-Tangkhul-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Tangkhul\cbse-2024-25-Tangkhul-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Tangkhul-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","517474",".pdf"
"SQP","2024-25","Telugu AP","Sample Question Paper","cbse-2024-25-Telugu-AP-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Telugu-AP\cbse-2024-25-Telugu-AP-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Telugu-AP-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","711133",".pdf"
"SQP","2024-25","Telugu TG","Sample Question Paper","cbse-2024-25-Telugu-TG-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Telugu-TG\cbse-2024-25-Telugu-TG-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Telugu-TG-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","164614",".pdf"
"SQP","2024-25","Thai","Marking Scheme","cbse-2024-25-Thai-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Thai\cbse-2024-25-Thai-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Thai-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","1101698",".pdf"
"SQP","2024-25","Thai","Sample Question Paper","cbse-2024-25-Thai-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Thai\cbse-2024-25-Thai-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Thai-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","715761",".pdf"
"SQP","2024-25","Tibetan","Marking Scheme","cbse-2024-25-Tibetan-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Tibetan\cbse-2024-25-Tibetan-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Tibetan-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","744158",".pdf"
"SQP","2024-25","Tibetan","Sample Question Paper","cbse-2024-25-Tibetan-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Tibetan\cbse-2024-25-Tibetan-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Tibetan-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","678219",".pdf"
"SQP","2024-25","Urdu A","Marking Scheme","cbse-2024-25-Urdu-A-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Urdu-A\cbse-2024-25-Urdu-A-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Urdu-A-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","1006445",".pdf"
"SQP","2024-25","Urdu A","Sample Question Paper","cbse-2024-25-Urdu-A-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Urdu-A\cbse-2024-25-Urdu-A-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Urdu-A-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","729570",".pdf"
"SQP","2024-25","Urdu B","Marking Scheme","cbse-2024-25-Urdu-B-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Urdu-B\cbse-2024-25-Urdu-B-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Urdu-B-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","6342988",".pdf"
"SQP","2024-25","Urdu B","Sample Question Paper","cbse-2024-25-Urdu-B-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2024-25\Urdu-B\cbse-2024-25-Urdu-B-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2024_25/cbse-2024-25-Urdu-B-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2024-25.html","Downloaded","4595803",".pdf"
"SQP","2025-26","Accounts","Marking Scheme","cbse-2025-26-Accounts-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2025-26\Accounts\cbse-2025-26-Accounts-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2025_26/cbse-2025-26-Accounts-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2025-26.html","Downloaded","264082",".pdf"
